,inspection_id,negative_0,negative_1,negative_2,negative_3,negative_4,negative_5,negative_6,negative_7,negative_8,negative_9,negative_10,negative_11,negative_12,negative_13,negative_14,negative_15,negative_16,negative_17,negative_18,negative_19,positive_0,positive_1,positive_2,positive_3,positive_4,positive_5,positive_6,positive_7,positive_8,positive_9,positive_10,positive_11,positive_12,positive_13,positive_14,positive_15,positive_16,positive_17,positive_18,positive_19
6914,DA2179971,0.0952,0.0,0.0,0.0,0.0,0.0952,0.0476,0.0476,0.0,0.0,0.5714,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.5238,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0476,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.1429
6915,DA2179972,0.0,0.0,0.1111,0.0,0.1111,0.1111,0.0,0.1111,0.0,0.0,0.1111,0.2222,0.0,0.0,0.2222,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.1111,0.0,0.0,0.4444,0.0,0.0,0.0,0.0,0.0,0.1111,0.2222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6916,DA2179973,0.3077,0.0,0.0,0.0,0.1538,0.0769,0.1538,0.0769,0.0,0.0,0.1538,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,0.0,0.0,0.0769,0.1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.0,0.0,0.3077,0.1538,0.0,0.2308,0.0,0.0,0.0,0.0,0.0
6917,DA2180007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
6918,DA2180089,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6919,DA2180093,0.0,0.0,0.4286,0.0,0.0,0.2857,0.0,0.1429,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.1429,0.0,0.0,0.1429,0.0,0.0,0.1429,0.0,0.0,0.0,0.1429,0.0
6920,DA2180121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6921,DA2180141,0.0,0.0,0.0147,0.0,0.7059,0.0441,0.0,0.0294,0.1029,0.0,0.0,0.0147,0.0147,0.0,0.0147,0.0,0.0,0.0441,0.0,0.0147,0.0735,0.1471,0.2206,0.0,0.0,0.0294,0.0147,0.0,0.1618,0.1176,0.1324,0.0,0.0294,0.0294,0.0147,0.0,0.0,0.0,0.0294,0.0
6922,DA2180150,0.0,0.0,0.1481,0.0,0.037000000000000005,0.2778,0.0,0.0926,0.0926,0.0185,0.037000000000000005,0.0,0.1852,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.2222,0.0556,0.1852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0741,0.0
6923,DA2180154,0.0,0.0,0.037000000000000005,0.037000000000000005,0.037000000000000005,0.0,0.0,0.2222,0.0,0.037000000000000005,0.5926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037000000000000005,0.1852,0.037000000000000005,0.1481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5185,0.0,0.0,0.0,0.1111,0.0,0.0,0.0
6924,DA2180155,0.0,0.0,0.0889,0.0,0.0222,0.1556,0.0,0.0222,0.0,0.0222,0.0222,0.4667,0.1556,0.0,0.0444,0.0,0.0,0.0,0.0,0.0,0.0667,0.1111,0.2222,0.0,0.0,0.3333,0.0,0.0,0.0222,0.0,0.0,0.1111,0.0444,0.0222,0.0222,0.0,0.0,0.0,0.0444,0.0
6925,DA2180302,0.0667,0.0,0.0,0.0,0.0667,0.0,0.0667,0.0667,0.0,0.0,0.4667,0.0,0.2667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.2,0.0,0.0,0.0,0.0,0.0667,0.0667,0.0,0.0,0.0667,0.2,0.0,0.0667,0.0,0.0,0.0,0.0,0.0
6926,DA2180306,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6927,DA2180352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6928,DA2180358,0.0588,0.0,0.1765,0.0,0.1765,0.0,0.0588,0.0,0.1765,0.0,0.1765,0.0,0.0588,0.0,0.0588,0.0,0.0,0.0588,0.0,0.0,0.1765,0.1176,0.2353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0.0,0.2941,0.0,0.0,0.0,0.0,0.1176,0.0
6929,DA2180402,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
6930,DA2180406,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0833,0.0,0.0833,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0833,0.0,0.6667,0.0,0.0,0.0,0.0,0.0
6931,DA2180407,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6932,DA2180409,0.0,0.0,0.0,0.0,0.0714,0.0714,0.2143,0.4286,0.0,0.0714,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0714,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,0.2857,0.0,0.0714,0.0,0.1429,0.0,0.0714,0.0
6933,DA2180778,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0
6934,DA2180784,0.0678,0.0,0.0678,0.0,0.0339,0.0847,0.0,0.2373,0.1017,0.0847,0.0508,0.0,0.1356,0.0,0.0847,0.0,0.0,0.0,0.0,0.0508,0.1017,0.0508,0.2373,0.0,0.0,0.0,0.0508,0.0339,0.0,0.0,0.0,0.3898,0.1017,0.0,0.0169,0.0,0.0,0.0,0.0169,0.0
6935,DA2180786,0.0,0.0,0.129,0.0,0.0645,0.1613,0.1613,0.0645,0.0323,0.0645,0.0968,0.0,0.0968,0.0,0.0968,0.0,0.0,0.0323,0.0,0.0,0.129,0.1613,0.1935,0.0,0.0,0.0,0.0,0.0323,0.0,0.0323,0.0,0.0645,0.1935,0.0323,0.0968,0.0,0.0,0.0,0.0645,0.0
6936,DA2180858,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0
6937,DA2180860,0.0,0.0,0.0,0.0,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0
6938,DA2180933,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
6939,DA2180943,0.1111,0.0,0.0,0.1111,0.0,0.0,0.0,0.4444,0.1111,0.1111,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222,0.2222,0.1111,0.0,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.1111,0.0,0.0,0.1111,0.0,0.0,0.0
6940,DA2180973,0.0435,0.0,0.0435,0.0,0.087,0.3913,0.0,0.2609,0.0,0.0435,0.087,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0435,0.1739,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0,0.4783,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0
6941,DA2180975,0.0,0.0,0.0556,0.0,0.0,0.5,0.0,0.1667,0.0,0.0,0.0,0.0556,0.1111,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.2778,0.0556,0.2222,0.0,0.0,0.0556,0.0,0.0,0.0556,0.0,0.0,0.2222,0.0556,0.0,0.0,0.0,0.0,0.0,0.0556,0.0
6942,DA2180980,0.1429,0.0,0.0,0.0,0.0714,0.0,0.0,0.1429,0.1429,0.2143,0.0,0.0,0.2143,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.1429,0.0714,0.0714,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.3571,0.1429,0.0,0.0,0.0,0.0714,0.0,0.0714,0.0
6943,DA2180981,0.0,0.0,0.0,0.0,0.037000000000000005,0.0741,0.037000000000000005,0.037000000000000005,0.037000000000000005,0.0,0.0,0.4815,0.2222,0.0,0.0741,0.0,0.0,0.0,0.0,0.0,0.0741,0.0,0.4444,0.0,0.0,0.2593,0.0,0.037000000000000005,0.0,0.0,0.0,0.0741,0.037000000000000005,0.0741,0.0,0.0,0.0,0.0,0.0,0.0
6944,DA2181117,0.0,0.0,0.0333,0.0,0.0,0.2667,0.0,0.0333,0.1667,0.0333,0.0,0.2,0.1667,0.0,0.0667,0.0,0.0,0.0,0.0,0.0333,0.1333,0.1333,0.1,0.0,0.0,0.2333,0.0,0.0,0.0,0.0,0.0,0.0,0.0333,0.3333,0.0333,0.0,0.0,0.0,0.0,0.0
6945,DA2181242,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6946,DA2181272,0.0,0.0,0.0588,0.1176,0.0,0.1765,0.0,0.1176,0.1176,0.0,0.2941,0.0,0.0,0.0,0.0,0.0588,0.0,0.0,0.0,0.0588,0.1176,0.1176,0.0588,0.0,0.0,0.0,0.0588,0.0,0.0,0.0,0.0,0.1176,0.1176,0.0,0.0,0.0,0.4118,0.0,0.0,0.0
6947,DA2181288,0.175,0.0,0.125,0.0,0.075,0.025,0.05,0.15,0.0,0.05,0.075,0.025,0.125,0.0,0.05,0.0,0.0,0.0,0.025,0.05,0.025,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.275,0.0,0.025,0.0,0.0,0.0,0.025,0.0
6948,DA2181458,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6949,DA2181556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6950,DA2181584,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
6951,DA2181667,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0
6952,DA2181892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714,0.0,0.0,0.2857,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.1429,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.2857,0.0,0.1429,0.0,0.1429,0.0,0.0,0.0
6953,DA2181893,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6954,DA2181956,0.0,0.0,0.0952,0.0714,0.0,0.0714,0.0238,0.0238,0.0476,0.0476,0.3333,0.0,0.11900000000000001,0.0,0.1429,0.0,0.0,0.0,0.0,0.0238,0.0476,0.11900000000000001,0.1905,0.0,0.0,0.0,0.0238,0.0,0.0,0.0,0.0,0.0,0.2619,0.0476,0.0238,0.0,0.2619,0.0,0.0238,0.0
6955,DA2181957,0.0,0.0,0.2778,0.0556,0.0,0.1111,0.0,0.1111,0.0556,0.0556,0.1667,0.0,0.1111,0.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.0556,0.0556,0.2778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.0556,0.1667,0.0,0.0,0.2778,0.0,0.0556,0.0
6956,DA2181998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6957,DA2182020,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0
6958,DA2182021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
6959,DA2182025,0.0,0.0,0.0,0.0,0.0,0.1053,0.0,0.3684,0.0,0.0,0.3158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2105,0.1579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7895,0.0,0.0,0.0,0.0526,0.0,0.0,0.0
6960,DA2182062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
6961,DA2182099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6962,DA2182136,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6963,DA2182293,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.3333,0.0,0.0,0.0,0.0,0.0
6964,DA2182333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6965,DA2182336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
6966,DA2182350,0.0388,0.0097,0.1262,0.0097,0.0097,0.068,0.0,0.0874,0.0971,0.0097,0.2233,0.0,0.1068,0.0,0.1553,0.0,0.0097,0.0291,0.0,0.0194,0.2039,0.1553,0.2816,0.0,0.0,0.0,0.0,0.0,0.0291,0.0,0.0,0.0583,0.0291,0.1359,0.0291,0.0,0.0194,0.0,0.0388,0.0194
6967,DA2182353,0.0,0.0,0.08,0.0,0.0,0.0,0.4,0.24,0.0,0.0,0.2,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.2,0.04,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.28,0.0,0.0,0.0,0.12,0.0,0.04,0.0
6968,DA2182354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.0556,0.8889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222,0.0556,0.1667,0.0,0.0,0.0,0.0556,0.0,0.0556,0.0,0.0,0.0556,0.0556,0.0,0.1111,0.0,0.0556,0.0,0.0,0.1667
6969,DA2182355,0.0,0.0,0.3636,0.0,0.0,0.0,0.0,0.0909,0.0,0.0909,0.2727,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.0909,0.1818,0.1818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545,0.0,0.0,0.0,0.0909,0.0,0.0,0.0
6970,DA2182357,0.0,0.1667,0.0,0.0,0.0,0.0,0.25,0.3333,0.1667,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.3333,0.0,0.3333,0.0,0.0,0.0
6971,DA2182358,0.0,0.04,0.04,0.0,0.04,0.08,0.0,0.0,0.0,0.0,0.04,0.0,0.48,0.04,0.16,0.0,0.08,0.0,0.0,0.0,0.04,0.28,0.04,0.0,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0
6972,DA2182467,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0
6973,DA2182483,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.4,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.6
6974,DA2182675,0.0,0.0685,0.0274,0.0274,0.0685,0.2329,0.0137,0.0137,0.1096,0.0,0.0411,0.0137,0.1918,0.0,0.1233,0.0,0.0137,0.0411,0.0,0.0137,0.13699999999999998,0.1507,0.3562,0.0137,0.0,0.0,0.0,0.0,0.13699999999999998,0.0,0.0,0.0411,0.0137,0.1096,0.0274,0.0,0.0,0.0,0.0137,0.0
6975,DA2182770,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6976,DA2183017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0
6977,DA2183018,0.0,0.1667,0.1667,0.1667,0.0,0.0,0.1667,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333,0.0,0.0,0.0,0.0,0.0
6978,DA2183020,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
6979,DA2183024,0.0,0.0,0.0,0.1429,0.0,0.0714,0.0,0.3571,0.1429,0.0,0.0714,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.2143,0.1429,0.1429,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,0.0714,0.1429,0.0,0.0,0.1429,0.0,0.0,0.0
6980,DA2183056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6981,DA2183060,0.0,0.0,0.2857,0.0,0.0,0.1429,0.0,0.1429,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.1429,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.2857,0.2857,0.0,0.0,0.0,0.0,0.0,0.0
6982,DA2183082,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.25,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.375,0.0,0.0,0.0
6983,DA2183087,0.0455,0.0,0.1364,0.0,0.0303,0.0455,0.0303,0.0,0.0152,0.0,0.4697,0.0,0.1212,0.0,0.0606,0.0,0.0455,0.0,0.0,0.0,0.1364,0.1061,0.4242,0.0,0.0,0.0,0.0152,0.0152,0.0303,0.0,0.0,0.0152,0.1212,0.0152,0.0455,0.0,0.0152,0.0,0.0303,0.0303
6984,DA2183100,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
6985,DA2183103,0.0,0.0,0.0,0.0,0.0,0.0625,0.5625,0.125,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.125,0.125,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.125,0.3125,0.0,0.0,0.0,0.0625,0.0,0.0,0.0
6986,DA2183108,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
6987,DA2183121,0.2,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0
6988,DA2183129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6989,DA2183132,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6990,DA2183134,0.0,0.0,0.0,0.0,0.0,0.1667,0.1667,0.0,0.1667,0.0,0.1667,0.0,0.0,0.0,0.1667,0.0,0.1667,0.0,0.0,0.0,0.3333,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,0.0,0.0
