,also,also,always,always,ask,back,bad,bad,bad,bbq,beer,can,capitol,chinese,clam,clam,come,crab,credit,customer,definitely,definitely,definitely,delicious,dim,dining,do,drink,fast,favorite,finally,find,first,fish,food,food,food,food,food,food,food,food,food,food,food,food,food,french,friday,friend,friendly,friendly,fry,fry,get,get,get,get,get,get,give,give,give,go,go,go,go,goat,good,good,good,good,good,good,good,good,good,good,great,great,great,great,happy,high,highly,hole,hour,ice,indian,inspection_id,last,last,late,little,long,long,look,look,love,love,mac,make,make,make,mediocre,mexican,minute,minute,minute,much,never,never,next,noodle,nothing,onion,order,order,order,pad,pike,place,place,place,place,place,place,place,place,place,place,pretty,pretty,quality,really,really,really,really,reasonably,recommend,red,restaurant,saturday,second,serious,service,service,service,service,several,sit,small,somewhere,spring,staff,super,take,take,take,taste,thai,think,time,time,tom,top,try,visit,wait,wait,wait,wait,walk,want,want,want,well,west,wine,would,would,would,would,write,year
,good,order,get,good,want,try,experience,food,service,pork,selection,not,hill,food,chowd,chowder,back,cake,card,service,back,come,go,food,sum,experience,not,order,food,place,get,place,time,chip,arrive,bad,come,delicious,drink,get,go,good,great,mediocre,order,really,service,toast,night,order,service,staff,chicken,rice,drink,food,good,order,seat,table,place,star,try,back,get,place,wrong,cheese,burger,food,good,part,pizza,place,price,service,thing,time,atmosphere,food,place,service,hour,quality,recommend,wall,menu,cream,food,,night,time,night,bit,time,wait,forward,good,love,place,cheese,feel,reservation,sure,food,food,get,later,wait,good,come,go,time,soup,special,ring,drink,food,take,thai,place,eat,get,go,good,great,market,order,seattle,star,would,good,much,food,enjoy,good,nice,want,price,place,mill,seattle,night,time,pie,friendly,good,great,slow,time,bar,plate,else,roll,friendly,friendly,forever,minute,order,good,food,would,get,go,dougla,notch,place,seattle,go,minute,staff,wait,away,go,place,try,worth,seattle,list,definitely,give,go,recommend,review,ago
0,1.0,1.0,,1.0,2.0,5.0,,,1.0,,,,,,,,5.0,,,,1.0,1.0,3.0,,,,,,1.0,,1.0,,4.0,,,,2.0,,,1.0,,3.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,7.0,1.0,2.0,1.0,,14.0,2.0,,1.0,,,2.0,3.0,1.0,1.0,,1.0,2.0,,,1.0,,1.0,,,,DA2335155,2.0,3.0,,1.0,,,,3.0,,3.0,5.0,1.0,,1.0,,,,,1.0,1.0,,,2.0,,,,1.0,,,,,,1.0,1.0,1.0,2.0,,,,,,6.0,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,5.0,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,,1.0,1.0,3.0,,,3.0,,1.0,,,,1.0,,1.0,1.0,2.0,1.0,,3.0,,3.0,1.0,,
0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,DA2335319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,DA2335328,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,DA2335420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,DA2335421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,DA2335422,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,DA2335781,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,DA2335782,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,2.0,,,1.0,,,1.0,,,,1.0,,1.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,DA2335796,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,3.0,,,,,,,,1.0,,,,,,,,,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DA2335799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DA2335800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
0,,,,,,1.0,,,,,1.0,,1.0,,,,2.0,,,,1.0,,,,,,,,,1.0,,,1.0,,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,3.0,,,1.0,,,,,,,,,,1.0,,,,,,,2.0,1.0,,1.0,,,,,,DA2335944,1.0,2.0,1.0,,3.0,,,,,1.0,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,2.0,,2.0,1.0,,,,,,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DA2336112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,DA2336113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DA2336115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,DA2336252,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DA2336311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,,,1.0,2.0,,2.0,,,,,,,DA2336319,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,3.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
0,,,,,,,,,,,,1.0,,,,,4.0,,,,,1.0,,,,,1.0,,,,,1.0,2.0,,,,,,2.0,,,3.0,2.0,,1.0,,,,,,,,,,,1.0,,,,,,,,2.0,1.0,1.0,,,1.0,2.0,,,,2.0,,,,,,,,2.0,,1.0,1.0,,,,,DA2336335,3.0,1.0,3.0,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,1.0,,1.0,
0,1.0,1.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,2.0,,1.0,1.0,2.0,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,1.0,,,1.0,,,,3.0,,2.0,,,,3.0,2.0,,1.0,1.0,,,,,,DA2336352,,,1.0,,,,,1.0,,,2.0,,,,,,,,2.0,,,,1.0,,2.0,,1.0,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,6.0,,,,2.0,,,1.0,,1.0,,,1.0,,,1.0,,,,,,1.0,,2.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,2.0,,,,,,,2.0,,,,,,,,1.0,,,,,,,4.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,2.0,,,,1.0,,,DA2336355,,,,1.0,,,,,,1.0,,,,2.0,,,,,,,,,2.0,,2.0,,,,,,,,,1.0,,,,,,,,4.0,,,1.0,,,,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,2.0,,,,,,2.0,,1.0,1.0,,3.0,,,
0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,1.0,1.0,3.0,,,2.0,,,,,DA2336414,3.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,2.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,
0,,1.0,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,DA2336417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,1.0,,,,,1.0,,,,,1.0,,,,,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,2.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,DA2336467,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,,2.0,,,1.0,,,,,,,,,,,,3.0,2.0,,,1.0,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DA2336659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,DA2336676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,DA2336723,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,2.0,,,,,,,
0,,,,,,,1.0,,,,,,,,,,4.0,,,1.0,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,2.0,,,,,,,,DA2336750,1.0,1.0,,,,,,,,1.0,,,,,,6.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,1.0,,1.0,1.0,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,
0,,2.0,1.0,,,,,,,,,1.0,1.0,7.0,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,2.0,,,1.0,,1.0,,,,,,,,,1.0,,,4.0,,,,,2.0,1.0,,,,,,,1.0,,,2.0,,,,,,1.0,1.0,2.0,,1.0,2.0,,,,,,,,,DA2336752,,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,3.0,,,,3.0,,,,,,1.0,,,,,1.0,,1.0,,,,,1.0,,,,1.0,2.0,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,
0,,1.0,,,,,,,,,4.0,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,,2.0,,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,3.0,,1.0,,,,3.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,DA2336855,1.0,1.0,,,1.0,,2.0,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,DA2336865,,,,,,,,,,,,,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
0,,,1.0,,,,1.0,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,1.0,1.0,1.0,,1.0,2.0,,,,,1.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,1.0,,,,1.0,,,2.0,,,,,9.0,,1.0,,,,,,,,,,,,,,,1.0,,,,DA2336878,,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,2.0,,1.0,,,,,,,,2.0,1.0,2.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,
0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,4.0,,,,,2.0,,1.0,,,,,,,DA2337052,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,DA2337083,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,
0,3.0,,1.0,,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,3.0,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,1.0,,,,10.0,DA2337102,,,,,1.0,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,1.0,1.0,1.0,,2.0,,,,3.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,2.0,,,1.0,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,DA2337123,,,,,,,,,,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,
0,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,DA2337127,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DA2337851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,DA2337880,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,,DA2337917,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DA2337920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,DA2337924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,2.0,,,,,,,,,,1.0,,,,,2.0,,,,2.0,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,1.0,,2.0,1.0,,,1.0,,,,,,,,1.0,,1.0,,,,4.0,,,,,,,,1.0,,1.0,1.0,1.0,2.0,1.0,,1.0,,3.0,,1.0,2.0,,,,,DA2338137,,1.0,2.0,1.0,2.0,,1.0,,2.0,,,,8.0,,,,,1.0,,,,,2.0,,,,1.0,1.0,,,,,1.0,3.0,,2.0,,,,,,5.0,5.0,,3.0,3.0,1.0,,1.0,,,2.0,2.0,,,1.0,1.0,,1.0,,7.0,1.0,,,1.0,,,,,,,1.0,,,,1.0,2.0,,2.0,2.0,2.0,,,,,,2.0,,,,,,1.0,1.0,
0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,DA2338139,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,DA2338184,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,1.0,,DA2338189,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0
0,,,,,,1.0,,,,,,1.0,,,,,8.0,,,1.0,,,1.0,,,,,,1.0,,1.0,,4.0,,,,,1.0,,,,4.0,,,1.0,1.0,,,2.0,,,3.0,,,,,,,,,1.0,2.0,,7.0,,,,,,,,1.0,,,,1.0,3.0,,,,,1.0,2.0,,4.0,,,2.0,,DA2338240,1.0,,,2.0,,,,,,1.0,,1.0,2.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,2.0,,,,1.0,,2.0,1.0,,1.0,2.0,2.0,1.0,1.0,,,3.0,1.0,,,1.0,2.0,5.0,,1.0,,,,,1.0,,,,,1.0,,,,1.0,,,,2.0,2.0,,1.0,,,,,1.0,,,,1.0,1.0,,2.0,,2.0
0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,DA2338258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DA2338261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,4.0,,,,,,1.0,1.0,,,,3.0,,,1.0,,,,2.0,,,,1.0,,1.0,,,,,1.0,,1.0,3.0,,1.0,,,,,2.0,,,2.0,,2.0,,,,,,,,,2.0,1.0,,,,3.0,,,,,,1.0,,,,2.0,,,2.0,,1.0,1.0,1.0,1.0,,,,,,2.0,,DA2338562,1.0,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,2.0,,,2.0,,,1.0,,,1.0,,,,,,,2.0,3.0,2.0,1.0,,,,1.0,1.0,,,,,1.0,,,,,1.0,,,,1.0,,2.0,,,,,,,,,,2.0,,1.0,,,1.0,,1.0,,,,,,,1.0,,
0,2.0,,1.0,,,1.0,,,,,1.0,1.0,,,,,5.0,,1.0,,,1.0,2.0,,,,,,,,,8.0,7.0,,1.0,,,,3.0,,1.0,,2.0,,,2.0,,,,,,,,,2.0,,,,1.0,1.0,,2.0,,3.0,2.0,2.0,,1.0,,1.0,,1.0,,2.0,,3.0,,2.0,,3.0,7.0,2.0,,1.0,,2.0,,1.0,,DA2338580,1.0,3.0,,,2.0,,1.0,2.0,2.0,4.0,,2.0,1.0,1.0,,1.0,1.0,,,2.0,1.0,,5.0,,,,4.0,1.0,,,10.0,,2.0,3.0,1.0,1.0,5.0,1.0,2.0,,,4.0,,,2.0,5.0,1.0,,1.0,1.0,,,2.0,,,,,2.0,,,10.0,,,,,1.0,,,1.0,,,1.0,2.0,3.0,,,1.0,5.0,,1.0,1.0,,,2.0,,1.0,1.0,,,2.0,1.0,,2.0,1.0,1.0
